GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",4285,595,2414,523,170,128,485,242,77,97,1317,426,0,11,161,110,204,203,50,76,154,187,1871,503,1138,456,0,11,0,11,0,11,0,11,693,331,40,64,0,11,40,64
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",2674,318,1553,285,184,88,198,112,52,54,937,224,0,11,129,109,53,46,30,29,23,27,1121,324,740,270,27,43,0,11,0,11,0,11,324,197,30,36,23,35,7,13
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",4074,332,2828,290,1967,273,39,30,15,25,702,250,0,11,0,11,105,96,56,88,49,41,1246,287,690,243,38,35,0,11,0,11,0,11,488,242,30,43,0,11,30,43
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",2082,293,1293,225,71,40,153,71,8,12,907,230,0,11,18,19,136,94,0,11,136,94,789,257,525,228,18,21,0,11,0,11,0,11,230,150,16,27,16,27,0,11
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",2267,255,1905,241,1651,242,49,42,0,11,176,104,0,11,8,11,21,21,3,9,18,19,362,123,291,99,0,11,0,11,13,19,0,11,58,78,0,11,0,11,0,11
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",3224,313,2688,321,2170,343,88,95,0,11,389,162,0,11,0,11,41,32,0,11,41,32,536,170,302,133,66,88,20,32,0,11,0,11,65,79,83,56,18,18,65,50
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",2189,243,1496,249,99,73,169,107,0,11,657,220,0,11,440,148,131,171,0,11,131,171,693,198,315,143,0,11,0,11,0,11,0,11,360,191,18,27,0,11,18,27
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",2233,340,1685,330,1356,305,18,20,0,11,302,256,0,11,0,11,9,14,0,11,9,14,548,229,419,197,27,42,10,15,0,11,0,11,92,107,0,11,0,11,0,11
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",2799,324,2193,349,33,31,153,99,0,11,1076,276,0,11,855,307,76,68,57,61,19,27,606,193,131,96,17,27,0,11,0,11,0,11,439,203,19,20,0,11,19,20
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",2455,258,2085,237,1715,239,50,54,0,11,308,153,0,11,5,9,7,20,6,20,1,4,370,182,190,120,2,4,0,11,0,11,0,11,178,229,0,11,0,11,0,11
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",3037,376,2232,290,124,157,427,203,0,11,1009,307,0,11,570,210,102,67,77,65,25,23,805,266,363,222,6,9,0,11,0,11,0,11,389,179,47,40,47,40,0,11
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",2018,209,1516,182,935,157,80,57,0,11,372,97,46,65,0,11,83,56,0,11,83,56,502,152,325,100,0,11,0,11,0,11,0,11,143,89,34,32,17,25,17,18
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",2637,346,2096,297,92,51,294,181,0,11,998,230,0,11,653,282,59,50,59,50,0,11,541,307,143,88,1,4,0,11,52,58,0,11,296,281,49,77,0,11,49,77
1400000US36081015500,36081015500,"Census Tract 155, Queens County, New York",2471,203,1921,190,1379,209,48,29,0,11,403,133,0,11,4,7,87,79,0,11,87,79,550,175,394,138,10,14,0,11,6,12,0,11,77,85,63,46,58,45,5,8
1400000US36081015600,36081015600,"Census Tract 156, Queens County, New York",3284,312,2893,312,130,84,397,141,63,64,1344,357,0,11,824,246,135,97,90,85,45,50,391,172,183,132,0,11,0,11,0,11,0,11,134,76,74,52,42,37,32,37
1400000US36081015700,36081015700,"Census Tract 157, Queens County, New York",1486,239,1129,240,568,163,28,24,0,11,478,228,0,11,5,7,50,46,5,8,45,45,357,113,180,84,0,11,0,11,5,7,0,11,148,112,24,26,24,26,0,11
1400000US36081015801,36081015801,"Census Tract 158.01, Queens County, New York",3782,516,3330,531,27,30,1145,359,26,39,1031,442,0,11,940,361,161,152,20,29,141,144,452,154,96,101,94,105,47,73,0,11,0,11,172,98,43,69,0,11,43,69
1400000US36081015802,36081015802,"Census Tract 158.02, Queens County, New York",4722,498,3688,588,251,157,1095,392,18,29,823,365,0,11,1251,430,250,170,89,75,161,157,1034,431,277,242,0,11,0,11,45,118,0,11,712,373,0,11,0,11,0,11
1400000US36081015900,36081015900,"Census Tract 159, Queens County, New York",3948,451,2955,322,2321,362,53,39,0,11,467,243,0,11,45,45,69,50,23,26,46,43,993,337,537,295,0,11,0,11,0,11,0,11,376,155,80,60,32,39,48,47
1400000US36081016100,36081016100,"Census Tract 161, Queens County, New York",2482,232,1260,156,793,143,5,7,0,11,421,154,0,11,18,23,23,18,4,6,19,17,1222,261,581,258,73,64,0,11,15,15,0,11,540,208,13,19,13,19,0,11
1400000US36081016300,36081016300,"Census Tract 163, Queens County, New York",3558,319,1903,317,532,138,821,194,0,11,550,248,0,11,0,11,0,11,0,11,0,11,1655,394,1193,385,68,86,0,11,0,11,0,11,342,150,52,34,31,23,21,24
1400000US36081016400,36081016400,"Census Tract 164, Queens County, New York",3852,439,3126,435,117,120,1136,279,1,2,920,339,0,11,714,290,238,132,106,98,132,85,726,278,108,84,117,128,0,11,0,11,0,11,451,258,50,49,50,49,0,11
1400000US36081016600,36081016600,"Census Tract 166, Queens County, New York",3585,564,2497,546,101,89,565,252,100,152,743,453,0,11,798,399,190,160,115,147,75,68,1088,414,360,213,37,47,0,11,0,11,0,11,691,394,0,11,0,11,0,11
1400000US36081016800,36081016800,"Census Tract 168, Queens County, New York",3314,314,2470,333,105,65,397,130,0,11,907,215,0,11,602,258,459,231,143,163,316,165,844,256,288,132,37,41,6,9,0,11,0,11,410,197,103,104,0,11,103,104
1400000US36081016900,36081016900,"Census Tract 169, Queens County, New York",6038,787,4409,685,2215,428,126,130,0,16,1920,657,0,16,0,16,148,103,66,70,82,74,1629,458,1386,451,0,16,0,16,0,16,0,16,243,137,0,16,0,16,0,16
1400000US36081017000,36081017000,"Census Tract 170, Queens County, New York",2800,302,2534,300,62,39,828,205,75,102,1004,315,0,11,485,284,80,60,44,51,36,32,266,151,121,86,12,16,0,11,14,22,0,11,119,102,0,11,0,11,0,11
1400000US36081017100,36081017100,"Census Tract 171, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081017200,36081017200,"Census Tract 172, Queens County, New York",2115,223,1862,237,52,51,644,216,0,11,684,224,0,11,380,192,102,88,12,12,90,86,253,130,32,38,17,24,0,11,0,11,0,11,204,135,0,11,0,11,0,11
1400000US36081017400,36081017400,"Census Tract 174, Queens County, New York",2474,290,1841,273,40,33,930,190,31,27,434,218,0,11,279,133,127,99,82,85,45,49,633,214,320,184,159,174,4,9,0,11,0,11,114,65,36,57,36,57,0,11
1400000US36081017600,36081017600,"Census Tract 176, Queens County, New York",2423,253,2021,252,89,78,1007,230,0,11,473,204,0,11,273,163,179,105,0,11,179,105,402,179,182,108,46,60,0,11,13,18,0,11,149,129,12,19,12,19,0,11
1400000US36081017800,36081017800,"Census Tract 178, Queens County, New York",2284,254,1663,271,7,11,799,208,35,30,291,146,0,11,375,217,156,101,73,62,83,81,621,231,248,152,129,127,0,11,6,9,0,11,164,119,74,59,31,32,43,50
1400000US36081017900,36081017900,"Census Tract 179, Queens County, New York",967,177,627,162,236,86,29,24,0,11,346,164,0,11,10,17,6,9,6,9,0,11,340,159,278,150,0,11,0,11,5,9,0,11,45,41,12,14,12,14,0,11
1400000US36081018000,36081018000,"Census Tract 180, Queens County, New York",1457,322,1185,310,228,283,265,124,129,126,307,221,0,11,184,173,72,67,6,8,66,66,272,205,178,193,54,56,0,11,0,11,0,11,40,44,0,11,0,11,0,11
1400000US36081018101,36081018101,"Census Tract 181.01, Queens County, New York",3581,451,1916,254,1132,197,43,38,0,11,708,216,0,11,6,10,27,34,0,11,27,34,1665,457,1173,400,0,11,19,30,10,15,0,11,427,203,36,51,4,7,32,49
1400000US36081018102,36081018102,"Census Tract 181.02, Queens County, New York",3539,265,2789,281,2029,260,49,39,0,11,601,147,0,11,29,35,81,55,0,11,81,55,750,174,537,172,16,17,0,11,8,13,0,11,161,72,28,34,20,32,8,12
1400000US36081018200,36081018200,"Census Tract 182, Queens County, New York",2538,265,2078,195,43,43,1188,214,23,25,389,128,0,11,306,178,129,84,33,31,96,79,460,227,169,137,178,133,0,11,0,11,0,11,113,129,0,11,0,11,0,11
1400000US36081018300,36081018300,"Census Tract 183, Queens County, New York",6461,651,4450,592,3038,511,36,38,0,16,1206,400,0,16,14,24,156,106,0,16,156,106,2011,650,1570,620,98,98,0,16,16,26,0,16,306,225,21,31,20,31,1,2
1400000US36081018401,36081018401,"Census Tract 184.01, Queens County, New York",2118,253,1940,263,0,11,1729,253,0,11,39,35,0,11,60,97,112,103,79,100,33,36,178,176,97,126,0,11,0,11,0,11,0,11,81,128,0,11,0,11,0,11
1400000US36081018402,36081018402,"Census Tract 184.02, Queens County, New York",2448,254,2081,287,79,67,1622,259,0,11,134,141,0,11,104,99,142,90,0,11,142,90,367,143,106,96,69,61,6,15,0,11,0,11,152,97,34,34,17,24,17,26
1400000US36081018501,36081018501,"Census Tract 185.01, Queens County, New York",3333,300,2327,293,1347,198,125,186,19,32,798,215,0,11,0,11,38,29,9,13,29,25,1006,268,713,282,0,11,11,18,0,11,0,11,272,133,10,16,10,16,0,11
1400000US36081018502,36081018502,"Census Tract 185.02, Queens County, New York",3610,371,2406,291,1654,257,19,30,0,11,709,237,0,11,0,11,24,22,0,11,24,22,1204,380,879,334,36,58,0,11,0,11,0,11,244,162,45,59,45,59,0,11
1400000US36081018600,36081018600,"Census Tract 186, Queens County, New York",2098,305,1794,317,12,13,1359,346,15,23,198,133,0,11,179,166,31,29,0,11,31,29,304,208,194,148,15,24,0,11,0,11,0,11,95,146,0,11,0,11,0,11
1400000US36081018700,36081018700,"Census Tract 187, Queens County, New York",2923,293,2269,304,1015,254,95,74,0,11,1094,221,0,11,8,12,57,73,0,11,57,73,654,258,474,204,0,11,0,11,0,11,0,11,120,127,60,40,27,31,33,39
1400000US36081018800,36081018800,"Census Tract 188, Queens County, New York",1399,184,1185,229,2,3,918,213,0,11,154,127,0,11,80,83,31,33,30,32,1,2,214,145,56,81,6,7,11,10,0,11,0,11,136,122,5,7,5,7,0,11
1400000US36081018900,36081018900,"Census Tract 189, Queens County, New York",3644,451,2148,396,1044,242,65,48,0,11,937,339,0,11,11,17,91,90,42,65,49,61,1496,489,759,423,179,217,0,11,19,30,0,11,433,232,106,78,54,51,52,56
1400000US36081019000,36081019000,"Census Tract 190, Queens County, New York",2749,309,2235,313,54,72,1402,236,35,53,75,82,0,11,597,307,72,61,23,33,49,49,514,272,187,222,38,36,30,45,0,11,0,11,259,164,0,11,0,11,0,11
1400000US36081019200,36081019200,"Census Tract 192, Queens County, New York",2227,299,1765,240,17,18,1420,219,0,11,106,83,0,11,119,134,103,96,45,69,58,69,462,253,272,246,102,71,0,11,0,11,0,11,83,101,5,8,5,8,0,11
1400000US36081019400,36081019400,"Census Tract 194, Queens County, New York",2816,333,2569,367,17,27,1690,288,0,11,149,83,0,11,419,183,294,185,99,87,195,190,247,152,110,86,5,9,0,11,0,11,0,11,132,125,0,11,0,11,0,11
1400000US36081019600,36081019600,"Census Tract 196, Queens County, New York",2947,361,2587,380,21,16,1671,324,0,11,332,282,0,11,519,240,44,47,0,11,44,47,360,219,108,151,72,89,0,11,0,11,0,11,130,119,50,58,50,58,0,11
1400000US36081019800,36081019800,"Census Tract 198, Queens County, New York",3210,352,2533,410,17,26,1377,302,0,11,567,248,0,11,326,168,246,216,187,192,59,93,677,248,97,97,76,65,0,11,0,11,0,11,504,233,0,11,0,11,0,11
1400000US36081019900,36081019900,"Census Tract 199, Queens County, New York",830,232,404,139,140,105,196,82,0,11,68,51,0,11,0,11,0,11,0,11,0,11,426,170,101,88,28,21,8,13,0,11,0,11,245,117,44,43,13,21,31,38
1400000US36081020200,36081020200,"Census Tract 202, Queens County, New York",1784,253,1575,284,30,32,865,246,0,11,219,152,0,11,401,253,60,61,29,48,31,40,209,134,26,37,47,38,0,11,0,11,0,11,120,109,16,23,16,23,0,11
1400000US36081020400,36081020400,"Census Tract 204, Queens County, New York",2473,304,1999,319,133,105,1075,280,0,11,500,254,0,11,101,70,190,181,178,181,12,14,474,211,38,44,9,13,7,10,0,11,0,11,420,205,0,11,0,11,0,11
1400000US36081020500,36081020500,"Census Tract 205, Queens County, New York",1283,201,217,97,142,68,3,4,0,11,72,73,0,11,0,11,0,11,0,11,0,11,1066,210,758,196,38,29,0,11,6,9,0,11,264,139,0,11,0,11,0,11
1400000US36081020600,36081020600,"Census Tract 206, Queens County, New York",1974,257,960,235,194,106,420,191,0,11,187,122,0,11,144,150,15,22,15,22,0,11,1014,335,102,76,28,30,8,12,0,11,0,11,876,337,0,11,0,11,0,11
1400000US36081020800,36081020800,"Census Tract 208, Queens County, New York",2757,387,1724,414,263,171,390,153,0,11,400,217,0,11,527,354,144,127,101,115,43,56,1033,298,349,196,40,48,0,11,0,11,0,11,644,276,0,11,0,11,0,11
1400000US36081021200,36081021200,"Census Tract 212, Queens County, New York",2396,337,927,281,225,113,198,153,0,11,297,163,0,11,101,72,106,100,22,32,84,95,1469,271,322,133,32,45,5,12,0,11,0,11,1084,267,26,30,0,11,26,30
1400000US36081021400,36081021400,"Census Tract 214, Queens County, New York",7002,869,4391,795,596,215,308,146,0,16,3275,817,0,16,0,16,212,164,55,65,157,147,2611,975,408,247,42,54,20,37,0,16,15,26,1976,970,150,106,100,92,50,80
1400000US36081021600,36081021600,"Census Tract 216, Queens County, New York",4339,502,2746,356,1302,264,312,156,39,58,839,232,0,11,71,59,183,111,0,11,183,111,1593,418,670,346,33,31,0,11,0,11,0,11,837,413,53,46,20,22,33,41
1400000US36081021900,36081021900,"Census Tract 219, Queens County, New York",4,6,4,6,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081022001,36081022001,"Census Tract 220.01, Queens County, New York",5958,468,3999,403,1711,424,741,254,0,16,1464,386,0,16,42,69,41,42,14,23,27,35,1959,436,686,248,108,121,18,27,37,59,0,16,994,426,116,74,70,57,46,48
1400000US36081022002,36081022002,"Census Tract 220.02, Queens County, New York",6880,487,5213,602,2070,394,1177,539,0,16,1554,535,0,16,165,189,247,228,144,222,103,85,1667,507,479,350,34,40,0,16,18,28,0,16,997,462,139,114,34,56,105,94
1400000US36081022900,36081022900,"Census Tract 229, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081023000,36081023000,"Census Tract 230, Queens County, New York",2205,329,1529,322,603,210,53,36,0,11,836,331,0,11,10,13,27,30,0,11,27,30,676,305,453,270,0,11,0,11,0,11,0,11,218,177,5,8,5,8,0,11
1400000US36081023200,36081023200,"Census Tract 232, Queens County, New York",5823,539,4567,529,748,243,1116,407,0,16,1926,532,7,14,444,290,326,254,20,22,306,252,1256,316,514,201,85,56,0,16,7,14,0,16,617,351,33,31,26,29,7,12
1400000US36081023500,36081023500,"Census Tract 235, Queens County, New York",8238,789,3327,699,839,299,52,88,0,16,2272,700,0,16,29,50,135,119,81,112,54,56,4911,742,3745,742,92,91,0,16,0,16,0,16,1022,364,52,81,0,16,52,81
1400000US36081023600,36081023600,"Census Tract 236, Queens County, New York",3179,310,1978,269,348,118,258,106,10,19,1241,264,0,11,58,80,63,87,11,17,52,71,1201,273,401,160,62,68,0,11,14,22,0,11,716,270,8,9,0,11,8,9
1400000US36081023800,36081023800,"Census Tract 238, Queens County, New York",4774,415,2911,379,149,102,531,181,0,11,1672,368,0,11,559,267,0,11,0,11,0,11,1863,427,232,125,36,54,0,11,0,11,0,11,1491,410,104,99,57,66,47,73
1400000US36081024000,36081024000,"Census Tract 240, Queens County, New York",6659,578,3328,479,208,140,1009,283,0,16,1390,337,0,16,569,346,152,136,49,81,103,110,3331,685,1046,552,22,25,53,77,11,18,0,16,2114,524,85,118,0,16,85,118
1400000US36081024300,36081024300,"Census Tract 243, Queens County, New York",5963,649,3616,492,1449,390,7,14,0,16,2099,419,0,16,8,12,53,43,0,16,53,43,2347,578,2027,594,16,21,9,16,0,16,0,16,202,147,93,94,73,90,20,23
1400000US36081024500,36081024500,"Census Tract 245, Queens County, New York",5608,888,3661,570,2077,504,34,34,25,44,1328,462,0,16,0,16,197,78,0,16,197,78,1947,1009,1421,873,0,16,0,16,0,16,0,16,222,172,304,421,42,54,262,419
1400000US36081024600,36081024600,"Census Tract 246, Queens County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36081024700,36081024700,"Census Tract 247, Queens County, New York",1577,242,1064,211,277,107,12,18,0,11,731,193,0,11,0,11,44,46,22,30,22,36,513,198,263,158,5,9,0,11,0,11,0,11,236,126,9,15,9,15,0,11
1400000US36081024900,36081024900,"Census Tract 249, Queens County, New York",4981,624,3556,555,1224,407,44,37,0,11,2219,417,0,11,0,11,69,50,0,11,69,50,1425,485,1019,401,13,21,61,96,6,13,0,11,195,131,131,119,60,79,71,90
1400000US36081025100,36081025100,"Census Tract 251, Queens County, New York",6339,605,4055,485,1691,365,91,84,0,16,2230,539,0,16,15,26,28,34,0,16,28,34,2284,634,1792,657,0,16,0,16,0,16,0,16,457,304,35,39,35,39,0,16
1400000US36081025301,36081025301,"Census Tract 253.01, Queens County, New York",4020,389,2526,278,1526,284,12,19,0,11,942,180,0,11,7,10,39,23,0,11,39,23,1494,338,1181,338,0,11,11,17,0,11,0,11,280,139,22,33,0,11,22,33
1400000US36081025302,36081025302,"Census Tract 253.02, Queens County, New York",3057,419,1333,335,684,172,7,11,129,186,432,193,0,11,0,11,81,85,0,11,81,85,1724,443,1462,447,12,16,0,11,0,11,0,11,215,191,35,36,0,11,35,36
1400000US36081025400,36081025400,"Census Tract 254, Queens County, New York",9722,1215,7520,1090,0,16,5759,1002,0,16,1062,651,0,16,539,469,160,223,113,149,47,77,2202,913,44,52,67,71,0,16,0,16,0,16,1806,838,285,409,265,401,20,41
1400000US36081025500,36081025500,"Census Tract 255, Queens County, New York",1410,216,1027,212,450,109,0,11,0,11,530,239,0,11,47,68,0,11,0,11,0,11,383,86,325,83,0,11,0,11,5,8,0,11,53,49,0,11,0,11,0,11
1400000US36081025700,36081025700,"Census Tract 257, Queens County, New York",1422,174,947,168,383,106,48,68,0,11,470,158,0,11,6,10,40,51,0,11,40,51,475,154,405,141,0,11,0,11,18,27,0,11,52,54,0,11,0,11,0,11
1400000US36081025800,36081025800,"Census Tract 258, Queens County, New York",2203,311,1924,294,6,11,1609,292,0,11,61,67,0,11,248,118,0,11,0,11,0,11,279,176,61,65,25,43,0,11,0,11,0,11,193,158,0,11,0,11,0,11
1400000US36081025900,36081025900,"Census Tract 259, Queens County, New York",3504,454,1786,363,493,175,0,11,0,11,1159,333,0,11,0,11,134,101,7,11,127,101,1718,518,1421,471,24,27,0,11,67,92,0,11,154,90,52,52,18,20,34,54
1400000US36081026000,36081026000,"Census Tract 260, Queens County, New York",2661,289,1947,317,5,9,1502,260,0,11,305,209,0,11,135,105,0,11,0,11,0,11,714,284,136,87,78,89,0,11,0,11,0,11,483,268,17,19,0,11,17,19
1400000US36081026100,36081026100,"Census Tract 261, Queens County, New York",7364,928,3420,658,502,210,54,61,0,16,2785,655,0,16,16,27,63,80,0,16,63,80,3944,1028,2822,1027,167,243,0,16,0,16,0,16,855,407,100,124,62,76,38,99
1400000US36081026200,36081026200,"Census Tract 262, Queens County, New York",1153,187,975,189,6,10,925,197,0,11,11,15,0,11,33,41,0,11,0,11,0,11,178,111,0,11,53,42,0,11,0,11,0,11,125,99,0,11,0,11,0,11
1400000US36081026300,36081026300,"Census Tract 263, Queens County, New York",6884,1294,5104,980,638,256,18,29,0,16,4184,1009,0,16,19,32,245,218,0,16,245,218,1780,962,1262,910,0,16,0,16,58,92,0,16,299,261,161,189,161,189,0,16
1400000US36081026400,36081026400,"Census Tract 264, Queens County, New York",2572,337,2090,307,9,17,1839,310,0,11,106,68,0,11,121,79,15,16,0,11,15,16,482,213,8,15,97,77,0,11,0,11,0,11,377,192,0,11,0,11,0,11
1400000US36081026500,36081026500,"Census Tract 265, Queens County, New York",3807,433,2989,386,374,152,40,37,0,11,2532,417,0,11,0,11,43,32,0,11,43,32,818,335,752,317,0,11,0,11,10,17,0,11,56,46,0,11,0,11,0,11
1400000US36081026600,36081026600,"Census Tract 266, Queens County, New York",2046,348,1782,339,0,11,1654,336,49,68,34,27,0,11,35,39,10,15,0,11,10,15,264,167,69,109,48,31,0,11,0,11,0,11,147,120,0,11,0,11,0,11
1400000US36081026700,36081026700,"Census Tract 267, Queens County, New York",5768,606,2766,371,231,97,49,48,61,49,2320,368,0,16,0,16,105,66,52,69,53,47,3002,625,1339,416,0,16,33,52,35,40,0,16,1449,506,146,131,44,62,102,114
1400000US36081026901,36081026901,"Census Tract 269.01, Queens County, New York",4836,492,2127,474,179,111,38,45,0,11,1784,443,0,11,23,37,103,92,0,11,103,92,2709,509,854,356,13,15,53,82,0,11,0,11,1736,454,53,77,0,11,53,77
1400000US36081026902,36081026902,"Census Tract 269.02, Queens County, New York",3675,487,2462,458,155,66,23,19,0,11,2284,463,0,11,0,11,0,11,0,11,0,11,1213,418,521,248,41,52,0,11,0,11,0,11,530,339,121,131,121,131,0,11
1400000US36081027000,36081027000,"Census Tract 270, Queens County, New York",1989,365,1507,393,8,8,1370,403,0,11,67,65,0,11,0,11,62,41,26,39,36,34,482,279,144,144,66,75,0,11,0,11,0,11,272,257,0,11,0,11,0,11
1400000US36081027100,36081027100,"Census Tract 271, Queens County, New York",8744,887,4672,956,364,211,105,83,0,16,4019,975,0,16,0,16,184,224,30,47,154,221,4072,876,1603,573,145,142,101,167,0,16,0,16,2173,823,50,60,16,26,34,54
1400000US36081027200,36081027200,"Census Tract 272, Queens County, New York",2339,418,2160,420,11,12,1972,414,0,11,59,89,0,11,57,84,61,52,0,11,61,52,179,108,0,11,97,73,0,11,0,11,0,11,61,48,21,32,0,11,21,32
